name,title,type,description,plan,dataset_name,dataset_link
adresa_kamery_typ_so,adresa_kamery_typ_so,string,"Adresní místo, kde je kamera umístěna. Typ stavebního objektu, může nabývat hodnot: č.p.- číslo popisné stavebního objektu č.ev.- číslo evidenční stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_cislo_domovni,adresa_kamery_cislo_domovni,string,"Adresní místo, kde je kamera umístěna. Číslo popisné nebo číslo evidenční, podle rozlišeného typu stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_cislo_orientacni,adresa_kamery_cislo_orientacni,string,"Adresní místo, kde je kamera umístěna. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_znak_cisla_orientacniho,adresa_kamery_znak_cisla_orientacniho,string,"Adresní místo, kde je kamera umístěna. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_psc,adresa_kamery_psc,string,"Adresní místo, kde je kamera umístěna. Poštovní směrovací číslo.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_kod_okresu,adresa_kamery_kod_okresu,string,"Adresní místo, kde je kamera umístěna. Okres - LAU 1 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_nazev_okresu,adresa_kamery_nazev_okresu,string,"Adresní místo, kde je kamera umístěna. Název okresu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_kod_kraje,adresa_kamery_kod_kraje,string,"Adresní místo, kde je kamera umístěna. Kraj - NUTS 3 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_nazev_kraje,adresa_kamery_nazev_kraje,string,"Adresní místo, kde je kamera umístěna. Název kraje.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_budova,adresa_kamery_budova,string,"Adresní místo, kde je kamera umístěna. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_patro,adresa_kamery_patro,string,"Adresní místo, kde je kamera umístěna. Číslo patra nebo jiné označení patra.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_mistnost,adresa_kamery_mistnost,string,"Adresní místo, kde je kamera umístěna. Číslo místnosti nebo jiné označení místnosti.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
adresa_kamery_text,adresa_kamery_text,string,"Adresní místo, kde je kamera umístěna. Celá adresa jako jeden řetězec.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
umisteni_system,umisteni_system,string,"Souřadnice umístění kamery. Souřadnicový systém podle registru EPSG označující jednotlivé systémy, např. 5514 (pro S-JTSK), 4326 (pro WGS84).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
umisteni_lat,umisteni_lat,double,Souřadnice umístění kamery. Zeměpisná šířka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
umisteni_lon,umisteni_lon,double,Souřadnice umístění kamery. Zeměpisná délka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
umisteni_geobody,umisteni_geobody,string,Souřadnice umístění kamery. Zápis geometrie podle standardu WKT.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
popis_umisteni,popis_umisteni,string,"Doplňující slovní popis místa umístění kamery: ulice, budova, hotel, park apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
zaznam,zaznam,boolean,"Upřesnění, zda se jedná o kameru se záznamem.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
kategorie,kategorie,string,"Určení kategorie kamery - městská, soukromá, dopravní, státní policie, městská policie, lokální meteorologická stanice, turistická, panoramatická, ....",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
kamera,kamera,URL,Odkaz na webovou stránku přenášející on-line obraz z kamery.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
archiv,archiv,URL,Odkaz na webovou stránku s archivními záznamy pořízené kamerou.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
provoz_od,provoz_od,time,Provozní doba kamery - od.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
provoz_do,provoz_do,time,Provozní doba kamery - do.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
sledovaci_doba,sledovaci_doba,integer,Doba možného nepřetržitého sledování záznamu pomocí kamery v minutách.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam kamer ,/datova-sada:seznam-kamer
vlastnik_ic,vlastnik_ic,string,Organizace jako vlastník/provozovatel knihovny. IČ.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
vlastnik_nazev,vlastnik_nazev,string,Organizace jako vlastník/provozovatel knihovny. Název.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
knihovna_id,knihovna_id,string,Identifikátor knihovny.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_kod_adm,adresa_kod_adm,string,"Adresa knihovny. ID adresního místa v Registru územních identifikátorů, adres a nemovitostí.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_kod_obce,adresa_kod_obce,string,Adresa knihovny. Obec - LAU 2 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_nazev_obce,adresa_nazev_obce,string,Adresa knihovny. Název obce.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_nazev_momc,adresa_nazev_momc,string,"Adresa knihovny. Název městského obvodu/městské části, který je vyplněn pouze v případě členěných statutárních měst.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_nazev_mop,adresa_nazev_mop,string,"Adresa knihovny. Název městského obvodu Prahy, který je vyplněn pouze v případě Hlavního města Prahy.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_kod_casti_obce,adresa_kod_casti_obce,string,Adresa knihovny. Kód části obce vedené v ISÚI.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_nazev_casti_obce,adresa_nazev_casti_obce,string,"Adresa knihovny. Název části obce, v rámci nadřazené obce, ve které je číslován stavební objekt.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_nazev_ulice,adresa_nazev_ulice,string,"Adresa knihovny. Název ulice, která je navázána na adresní místo. Může být vyplněn pouze u obcí, které mají zavedenu uliční síť.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_typ_so,adresa_typ_so,string,"Adresa knihovny. Typ stavebního objektu, může nabývat hodnot: č.p.- číslo popisné stavebního objektu č.ev.- číslo evidenční stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_cislo_domovni,adresa_cislo_domovni,string,"Adresa knihovny. Číslo popisné nebo číslo evidenční, podle rozlišeného typu stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_cislo_orientacni,adresa_cislo_orientacni,string,"Adresa knihovny. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_znak_cisla_orientacniho,adresa_znak_cisla_orientacniho,string,"Adresa knihovny. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_psc,adresa_psc,string,Adresa knihovny. Poštovní směrovací číslo.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_kod_okresu,adresa_kod_okresu,string,Adresa knihovny. Okres - LAU 1 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_nazev_okresu,adresa_nazev_okresu,string,Adresa knihovny. Název okresu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_kod_kraje,adresa_kod_kraje,string,Adresa knihovny. Kraj - NUTS 3 kód.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_nazev_kraje,adresa_nazev_kraje,string,Adresa knihovny. Název kraje.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_budova,adresa_budova,string,"Adresa knihovny. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_patro,adresa_patro,string,Adresa knihovny. Číslo patra nebo jiné označení patra.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_mistnost,adresa_mistnost,string,Adresa knihovny. Číslo místnosti nebo jiné označení místnosti.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
adresa_text,adresa_text,string,Adresa knihovny. Celá adresa jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
nazev,nazev,string,Název knihovny.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
sluzby,sluzby,string,"Specifikace služeb knihovny (např. kopírování a tisk, počítač s přístupem na internet, prezenční výpůjčka, digitalizace, ...).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
doba_vypujcky,doba_vypujcky,integer,Standardní doba pro půjčení knihy (počet kalendářních dní).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
kapacita,kapacita,integer,Kapacita pro prezenční výpůjčku (počet míst k sezení).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
kontakt_telefon,kontakt_telefon,string,Kontaktní údaje zařízení. Telefon.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
kontakt_mobil,kontakt_mobil,string,Kontaktní údaje zařízení. Mobilní telefon.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
kontakt_email,kontakt_email,string,Kontaktní údaje zařízení. E-mail.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
kontakt_url,kontakt_url,URL,Kontaktní údaje zařízení. URL webové stránky.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
kontakt_idds,kontakt_idds,string,Kontaktní údaje zařízení. ID datové schránky.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
provozni_doba,provozni_doba,string,Provozní doba knihovny.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam knihoven,/datova-sada:seznam-knihoven
id_shromazdeni,id_shromazdeni,string,ID shromáždění.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
datum_shromazdeni,datum_shromazdeni,date,Datum nahlášeného shromáždění.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
cas_od,cas_od,time,Čas zahájení nahlášeného shromáždění.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
cas_do,cas_do,time,Čas ukončení nahlášeného shromáždění.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
umisteni_system,umisteni_system,string,"GPS lokace místa shromáždění. Souřadnicový systém podle registru EPSG označující jednotlivé systémy, např. 5514 (pro S-JTSK), 4326 (pro WGS84).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
umisteni_lat,umisteni_lat,double,GPS lokace místa shromáždění. Zeměpisná šířka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
umisteni_lon,umisteni_lon,double,GPS lokace místa shromáždění. Zeměpisná délka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
umisteni_geobody,umisteni_geobody,string,GPS lokace místa shromáždění. Zápis geometrie podle standardu WKT.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
ucel_shromazdeni,ucel_shromazdeni,string,Nahlášený účel shromáždění.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
svolavatel_jmeno,svolavatel_jmeno,string,Organizátor shromáždění (V případě neudělení souhlasu se zveřejněním jména nechat prázdné). Jméno.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
svolavatel_prijmeni,svolavatel_prijmeni,string,Organizátor shromáždění (V případě neudělení souhlasu se zveřejněním jména nechat prázdné). Příjmení.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
svolavatel_tituly_pred,svolavatel_tituly_pred,string,Organizátor shromáždění (V případě neudělení souhlasu se zveřejněním jména nechat prázdné). Tituly před jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
svolavatel_tituly_za,svolavatel_tituly_za,string,Organizátor shromáždění (V případě neudělení souhlasu se zveřejněním jména nechat prázdné). Tituly za jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
svolavatel_text,svolavatel_text,string,Organizátor shromáždění (V případě neudělení souhlasu se zveřejněním jména nechat prázdné). Celé jméno jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
telefon_svolavatele,telefon_svolavatele,string,Telefonní číslo svolavatele.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
pocet_ucastniku,pocet_ucastniku,integer,Počet nahlášených účastníků.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
pocet_poradatelu,pocet_poradatelu,integer,Počet členů pořadatelské služby.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam oznámených shromáždění ,/datova-sada:povolena-shromazdeni
id_stromu ,id_stromu ,string,Identifikační číslo stromu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
spravce_ic,spravce_ic,string,Identifikační číslo správce nebo úřadu. IČ.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
spravce_nazev,spravce_nazev,string,Identifikační číslo správce nebo úřadu. Název.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
cesky_nazev_stromu,cesky_nazev_stromu,string,Český název stromu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
latinsky_nazev_stromu,latinsky_nazev_stromu,string,Latinský název stromu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
umisteni_system,umisteni_system,string,"GPS lokace stromu. Souřadnicový systém podle registru EPSG označující jednotlivé systémy, např. 5514 (pro S-JTSK), 4326 (pro WGS84).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
umisteni_lat,umisteni_lat,double,GPS lokace stromu. Zeměpisná šířka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
umisteni_lon,umisteni_lon,double,GPS lokace stromu. Zeměpisná délka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
umisteni_geobody,umisteni_geobody,string,GPS lokace stromu. Zápis geometrie podle standardu WKT.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
rok_vyhlaseni,rok_vyhlaseni,integer,"Rok, kdy byl strom vyhlášen jako památný.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
odhadovane_stari,odhadovane_stari,string,"Odhadované stáří stromu v letech, např. 400-500.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
vyska_stromu,vyska_stromu,double,Výška stromu v metrech.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
obvod_kmene,obvod_kmene,double,Obvod kmene v cm.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
kontrola,kontrola,date,"Datum, kdy byl strom naposledy zkontrolován.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
osetreni,osetreni,date,"Datum, kdy byl strom naposledy ošetřen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
popis_osetreni,popis_osetreni,string,Popis ošetření stromu či jeho prořezání.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
url_fotokresby,url_fotokresby,URL,Odkaz na URL fotografie či kresby nebo webové stránky stromu.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam památných stromů ,/datova-sada:seznam-pamatnych-stromu
id,id,string,Jedinečné ID zaměstnance unikátní v datové sadě (např. osobní číslo).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
obdobi_od,obdobi_od,date,"Začátek období, za které je určen plat (např. 1.1.2015 pro začátek kalendářního roku 2015).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
obdobi_do,obdobi_do,date,"Konec období, za které je určen plat (např. 31.12.2015 pro konec kalendářního roku 2015).",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
zamestnanec_jmeno,zamestnanec_jmeno,string,"Zaměstnanec, kterého se informace o platu týkají. Jméno.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
zamestnanec_prijmeni,zamestnanec_prijmeni,string,"Zaměstnanec, kterého se informace o platu týkají. Příjmení.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
zamestnanec_tituly_pred,zamestnanec_tituly_pred,string,"Zaměstnanec, kterého se informace o platu týkají. Tituly před jménem.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
zamestnanec_tituly_za,zamestnanec_tituly_za,string,"Zaměstnanec, kterého se informace o platu týkají. Tituly za jménem.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
zamestnanec_text,zamestnanec_text,string,"Zaměstnanec, kterého se informace o platu týkají. Celé jméno jako jeden řetězec.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
pozice,pozice,string,ID systemizovaného pracovního místa uvedeného v datové sadě Organizační struktura (ev. název pozice).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
plat_prumer,plat_prumer,double,Průměrný měsíční základní plat v Kč bez odměn (alternativa k plat_obdobi),https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
odmeny_prumer,odmeny_prumer,double,Průměrné měsíční odměny v Kč (alternativa k odmeny_obdobi).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
plat_obdobi,plat_obdobi,double,Celkem vyplacený základní plat v Kč bez odměn za období (alternativa k plat_prumer).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
odmeny_obdobi,odmeny_obdobi,double,Celkem vyplacené odměny v Kč za období (alternativa k odmeny_prumer).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
vyplaceno,vyplaceno,double,Celková vyplacená částka na mzdě v Kč včetně odměn za období (alternativa k plat_prumer a odmeny_prumer nebo k plat_obdobi a odmeny_obdobi).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
zamestnavatel_ic,zamestnavatel_ic,string,Zaměstnavatel (organizace). IČ.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-obce-s-rozsirenou-pusobnosti,Seznam platů zaměstnanců,/datova-sada:platy-seznam
